Outdoor Temperature,Outdoor Relative Humidity,Wind Direction,Wind Speed,GHR,DNR,Indoor Temperature
21.304,57.36233333,285.3456667,0.751,184,477,23.59033295
21.82066667,47.70133333,147.8258333,0.798833333,147,457,23.82476927
21.00033333,49.53316667,161.1381667,0.5715,110,351,23.73749759
20.33983333,65.8505,318.325,0.570166667,67,249,23.09464948
19.62633333,73.81166667,275.5196667,0.970666667,21,108,22.26581039
16.59533333,68.59383333,179.1521667,0.925333333,72,196,17.95641658
17.23383333,62.7355,110.4028333,1.384666667,101,388,18.50977937
18.12216667,60.7955,121.6085,1.958,133,513,19.45744604
18.312,58.47,149.5605,1.717,172,507,20.22407318
17.77116667,63.22583333,193.1848333,1.376,189,435,20.42065569
16.229,72.362,174.3145,1.78,188,366,19.78750964
16.10883333,69.32166667,141.7116667,1.527666667,178,323,19.23602137
16.479,71.44933333,221.2143333,1.516166667,133,310,19.21233058
15.45783333,78.11616667,139.5698333,0.988833333,71,219,18.64284373
15.16166667,78.02033333,195.8848333,0.887333333,25,64,17.85232066
15.502,63.90783333,110.606,0.758833333,91,64,16.07731515
17.19266667,58.7205,155.4833333,0.484,157,33,17.19335934
17.5755,55.11433333,270.0506667,1.301833333,210,108,18.11810477
15.01533333,71.78983333,303.5848333,2.961333333,234,220,17.54445874
14.98983333,71.9715,288.9951667,3.479166667,243,231,17.07326777
14.054,65.7515,228.1455,2.380333333,221,202,16.76240664
13.11933333,85.91116667,142.8088333,1.692333333,167,185,16.12315569
13.84866667,78.73433333,147.4426667,0.814,128,151,15.93185131
15.26733333,69.03783333,250.8646667,0.987,80,127,16.49266741
15.72666667,66.513,267.3078333,1.341166667,23,60,16.93094824
15.68033333,63.96316667,202.2046667,0.638166667,91,280,16.31750377
15.93516667,64.206,114.7001667,0.376666667,139,406,16.84370004
16.47333333,55.12,149.7541667,1.138166667,158,550,17.52285789
15.33416667,46.74866667,116.1978333,1.835,153,597,17.70398466
15.89283333,54.36966667,168.1023333,1.911333333,163,601,18.08019767
15.77166667,53.75083333,162.956,2.087166667,153,632,18.54127722
15.82033333,52.58466667,158.5206667,1.811833333,115,626,18.72867162
15.55366667,55.0745,107.3231667,1.7345,95,513,18.62235226
15.7935,56.07883333,98.62833333,1.799333333,62,372,18.44014893
15.53433333,57.9395,139.3541667,2.120666667,18,144,18.05716237
12.89066667,85.285,130.1673333,1.7025,89,446,14.01715495
13.88033333,77.269,125.854,0.987166667,112,638,14.83798037
14.56616667,74.44733333,103.1806667,1.687833333,126,740,15.89389005
15.38,71.03133333,134.1771667,1.2035,131,805,16.92810629
15.9745,68.51933333,175.7336667,1.1635,126,815,17.91824069
15.19133333,64.01816667,130.0763333,1.7555,133,748,18.11229611
15.21216667,75.44633333,157.4301667,1.724166667,131,623,18.06144483
14.84383333,78.30233333,132.0203333,1.199333333,105,542,17.82165227
15.884,68.78033333,112.7366667,1.1795,67,431,17.91573819
16.053,69.66166667,192.1573333,0.964,26,167,17.98727589
14.01166667,75.84483333,117.1476667,1.981,116,80,14.98729658
15.3835,69.45333333,121.1003333,1.149333333,191,152,15.80909494
15.39183333,73.1025,185.5505,0.865333333,246,247,16.48983693
17.19083333,64.48033333,137.8438333,1.739333333,233,404,17.56021012
18.525,58.903,211.579,1.191333333,217,466,19.14482605
18.92783333,58.11683333,186.535,1.395,217,407,20.10204029
17.99133333,62.6025,173.7185,1.29,175,414,20.12551502
16.81166667,68.8445,200.4646667,1.024333333,116,367,19.45864579
13.6685,82.0415,248.8561667,2.306333333,66,269,17.72878818
14.49933333,77.97233333,113.774,2.664833333,25,123,16.71276106
13.73533333,80.84233333,230.4501667,1.391666667,109,267,15.03379033
14.612,77.96366667,268.2533333,0.617,159,412,15.57538879
15.7135,65.04666667,245.8263333,2.233166667,151,632,16.75393474
16.18966667,58.282,289.9126667,2.837833333,137,724,17.89318452
16.09833333,60.82616667,296.4071667,2.642333333,154,674,18.54941055
15.08533333,66.98366667,255.3078333,1.7775,155,636,18.46673907
16.1345,62.24183333,297.6338333,1.026666667,140,612,18.75168443
16.02233333,66.8195,119.995,0.639333333,110,573,19.02921152
14.3925,77.73883333,133.3943333,1.419,65,456,18.14550043
16.03183333,67.62216667,331.1731667,0.4085,24,183,17.94554929
14.2405,58.175,127.9955,1.958666667,106,439,15.09356151
16.12533333,55.14216667,116.336,0.957833333,151,542,16.42137487
17.487,51.77433333,144.8033333,0.7765,153,702,18.17809559
17.6,53.21116667,253.3491667,0.823166667,181,701,19.3629058
17.46066667,55.523,271.4878333,1.927666667,210,650,19.94233964
17.80816667,53.9735,225.9323333,1.99,200,644,20.44179473
17.68616667,53.53766667,298.7331667,1.692166667,178,593,20.71777816
17.77816667,51.273,274.4996667,1.8575,145,498,20.71047483
17.77183333,51.62783333,304.1568333,1.732666667,100,337,20.53617445
17.47433333,52.49633333,297.3183333,1.322833333,37,128,20.06158565
15.70283333,53.397,136.881,1.094666667,79,598,16.38944566
17.26216667,51.16083333,149.3126667,0.818166667,91,789,17.88918705
17.4245,55.63766667,213.8585,1.546833333,103,860,19.08237339
17.39266667,56.77283333,203.7143333,1.611333333,108,894,19.7982523
17.92916667,55.26266667,277.0961667,1.619833333,107,907,20.55420109
17.8035,55.24183333,272.8376667,1.642833333,104,891,21.07941589
17.96633333,52.32816667,303.3136667,1.819166667,97,847,21.32088651
18.05866667,52.28466667,249.4083333,1.329333333,86,753,21.41624292
18.29133333,57.73883333,297.721,1.002333333,63,579,21.34866044
18.401,57.92683333,232.484,0.923333333,26,235,21.05774213
16.06333333,57.41683333,140.7371667,0.367,94,467,16.77909464
17.29133333,53.96283333,55.39066667,0.908833333,128,578,18.07637768
17.64333333,56.79366667,183.888,0.596166667,131,685,19.16233422
18.01783333,59.98566667,150.81,0.650166667,127,789,20.07118686
18.48516667,61.85183333,267.3505,1.021,123,842,20.97555601
18.85766667,60.37266667,287.9855,0.906166667,121,820,21.72232912
19.1145,58.84816667,279.5731667,0.967,116,766,22.2154994
18.75333333,60.54283333,323.061,1.5525,97,694,22.19041899
18.67916667,60.80066667,228.7796667,1.118833333,68,555,21.86814575
18.16966667,61.71516667,215.3333333,0.8595,27,232,21.23347201
15.603,62.6185,204.9946667,0.5445,143,201,16.72854808
16.52683333,60.01183333,187.7693333,0.608166667,193,375,17.54210065
17.1555,61.2825,213.1725,1.108833333,207,549,18.58250804
17.60433333,62.91966667,235.6545,1.926833333,219,603,19.49192308
17.93533333,61.694,302.1595,1.582166667,229,607,20.27280829
18.26583333,53.158,261.916,1.221666667,247,520,20.86465125
18.33,60.829,156.601,1.268833333,235,430,21.19254189
18.02383333,62.772,185.6151667,1.723666667,180,364,21.04393808
17.7375,65.20566667,286.8521667,1.4625,112,286,20.63482764
17.64533333,68.60283333,229.7028333,1.850666667,39,133,20.18227418
16.9595,71.25166667,113.8938333,1.062,96,415,17.99828399
17.43983333,68.44733333,173.7113333,0.741833333,108,708,18.75298309
18.17733333,68.07466667,240.1846667,0.982666667,110,830,19.79900966
18.89533333,65.3155,190.3911667,1.2565,110,879,20.95372082
19.07916667,65.92766667,217.4963333,1.573166667,105,907,21.82401613
19.41066667,65.21616667,153.9396667,1.824,105,885,22.42902334
19.22066667,66.58216667,252.9153333,1.643333333,99,845,22.69129324
19.36333333,63.76416667,275.3703333,1.971166667,87,761,22.70696601
19.0115,64.538,259.7855,1.799666667,65,596,22.39096047
18.46866667,64.79983333,268.9211667,1.8995,28,244,21.63818604
16.347,56.17766667,123.2976667,1.631833333,111,280,17.27540004
18.26116667,52.07716667,162.3821667,0.535166667,154,379,18.54252086
18.78216667,51.54116667,188.2646667,0.561833333,182,322,19.77131022
18.40783333,59.4165,311.4018333,1.571166667,222,270,20.09326452
18.47616667,66.02283333,295.6156667,1.122166667,221,297,20.24227038
18.588,66.04033333,298.0783333,1.867666667,195,225,20.42365554
19.0925,62.73716667,310.2345,1.561,181,114,20.6446638
19.109,63.37716667,246.8926667,0.895666667,140,77,20.70699133
19.17633333,63.75166667,305.7843333,1.433666667,80,148,20.65918671
19.03183333,64.08516667,248.841,1.119833333,27,107,20.50332618
16.63183333,68.44183333,225.1511667,0.249166667,101,182,17.12730814
17.09266667,69.143,332.4673333,0.880833333,134,261,17.79775492
17.5815,66.81166667,241.1738333,0.712666667,158,372,18.4449235
18.09016667,60.67583333,236.1806667,0.946,179,475,19.19501475
18.83316667,59.88516667,244.9478333,0.851333333,206,467,20.0691464
18.76683333,63.06483333,253.7995,1.109166667,230,356,20.55641253
18.7585,63.7895,254.0031667,0.877,207,326,20.69740931
19.2245,59.863,305.9951667,0.984833333,152,350,20.93277902
19.276,57.30216667,118.8108333,1.057666667,83,292,21.11857011
19.2895,58.7665,138.8881667,0.502166667,26,116,20.92216673
17.85166667,44.93883333,191.0655,0.47,104,296,18.79107689
18.927,33.34283333,158.4013333,0.921333333,132,473,19.64491512
18.4595,49.8765,197.4573333,1.4175,157,538,20.32551845
19.70683333,50.38983333,270.6311667,1.7785,167,547,21.10273578
19.65466667,59.35333333,251.287,1.491166667,179,540,21.90286011
19.28516667,61.00616667,284.0706667,1.751833333,177,556,22.09670101
18.91016667,57.22233333,268.437,1.966333333,158,556,22.00462212
19.56966667,53.35616667,265.3971667,1.553333333,132,467,22.15317046
19.013,49.4035,245.2021667,1.7605,79,395,21.92547357
19.56216667,40.9475,211.2206667,1.459166667,31,181,21.67048965
17.6755,45.00916667,126.8878333,0.483,85,627,18.04641324
18.919,46.8915,52.93833333,0.622666667,98,807,19.61640147
19.24466667,47.956,186.3993333,0.556166667,132,810,20.81989439
19.32466667,49.839,268.6556667,0.633333333,145,820,21.63399332
19.668,53.95166667,316.9133333,1.143166667,136,826,22.349517
19.52,59.41133333,312.082,0.999166667,150,725,22.75104535
19.26633333,62.392,265.9751667,1.415833333,145,617,22.72195615
19.66933333,61.11133333,298.6005,0.932,117,537,22.72473357
19.1315,61.9985,260.558,0.9425,85,377,22.35655746
19.45233333,57.4155,196.8438333,0.966833333,35,131,21.92629672
17.6335,23.58066667,149.5743333,0.567833333,109,309,17.80478734
18.78283333,30.07683333,248.5181667,0.637333333,159,445,19.05145687
18.6195,37.5805,248.5375,0.767333333,184,519,19.8364071
18.397,49.62766667,300.7503333,1.210166667,177,563,20.33689163
18.62216667,48.91133333,224.94,1.679,180,580,20.82918874
19.162,54.74,250.9891667,1.2505,176,566,21.51684891
18.82116667,58.69866667,284.0538333,2.183333333,157,495,21.72889548
19.09633333,57.92333333,301.2786667,1.709,121,432,21.74700589
19.08166667,57.195,280.6075,1.421166667,76,382,21.67802156
19.1918,55.007,214.6198,1.0362,32,168,21.43519408
18.09466667,27.3765,114.1455,0.400666667,107,271,18.33702302
18.58333333,31.7275,185.942,0.54,136,488,19.36061528
18.27433333,35.4675,279.513,1.2695,157,588,19.84846425
18.54566667,37.3715,316.6158333,0.9845,183,625,20.38142807
19.40816667,44.39916667,196.3173333,0.866833333,174,678,21.28882788
19.4545,51.84066667,150.9518333,1.0845,156,690,21.99040621
19.20283333,62.60783333,168.4366667,0.991166667,155,623,22.1464012
18.91566667,64.27216667,191.6366667,1.3935,131,540,21.92289975
18.79833333,63.34366667,242.844,0.871,89,389,21.57522503
18.62016667,58.55983333,189.9005,0.855166667,38,141,21.06825114
19.24883333,31.59516667,60.65083333,0.395833333,93,445,19.46805661
20.56533333,29.71316667,134.6578333,0.332666667,114,575,20.76236669
20.292,39.94583333,181.5883333,0.541833333,147,672,21.63282491
20.35283333,52.85566667,118.7495,0.466166667,169,724,22.16684661
21.26466667,48.4735,129.37,0.933166667,162,747,23.0878484
21.08666667,45.15116667,301.342,1.514666667,148,732,23.72097614
22.2265,39.9065,259.9415,1.641,127,726,24.39614666
22.343,43.28816667,290.8575,2.010166667,104,671,24.87903203
21.45566667,57.296,256.2776667,2.148166667,76,522,24.47463891
19.83116667,73.9325,248.9486667,1.612,34,211,23.2094239
17.606,67.20633333,277.0988333,2.443333333,100,577,18.80299733
17.393,70.78383333,278.2896667,1.115666667,124,676,19.11097423
18.352,64.92766667,275.4091667,2.5085,114,836,19.88663064
18.9215,61.73033333,281.1811667,1.6645,114,888,20.92165724
19.124,61.77616667,242.199,1.616333333,113,900,21.66894357
18.552,64.7335,276.5611667,1.920166667,114,881,21.86485973
18.80016667,62.9805,294.7326667,1.933833333,106,836,21.94895815
18.7245,61.51683333,281.9703333,2.0485,91,760,21.94235393
18.41083333,61.391,287.4675,2.5755,72,592,21.56043418
18.202,65.2335,297.8241667,2.1215,35,234,20.99634407
17.25683333,59.59583333,100.9948333,1.973166667,92,433,17.73008418
17.80933333,58.07983333,135.6843333,1.697166667,135,476,18.69906139
17.43983333,63.0045,198.1058333,1.579,178,505,19.14302707
16.1935,77.33316667,223.2765,1.091833333,203,468,18.94181401
17.17733333,67.30833333,172.629,1.184166667,197,513,19.26000546
18.3945,50.52133333,156.4056667,1.684666667,182,525,20.26023845
19.33866667,54.829,211.2055,1.930166667,162,411,21.19955493
19.625,56.61916667,204.8231667,1.066666667,126,340,21.62259068
18.922,59.46033333,277.0873333,2.227166667,79,294,21.34921793
16.32266667,74.93983333,284.3948333,2.05,29,123,19.88516692
16.41683333,54.61816667,118.8165,1.921666667,89,451,16.97360436
18.26483333,51.80533333,228.9818333,0.925833333,119,674,18.44695342
17.82766667,55.60583333,297.4441667,1.595833333,150,739,19.43755173
18.46,56.39666667,296.7848333,0.860833333,157,779,20.16105083
18.38966667,56.65833333,291.2241667,1.546333333,141,847,20.88854576
18.29866667,58.13083333,307.3633333,2.5505,129,858,21.2484242
18.60733333,56.51316667,299.7853333,1.6525,123,813,21.55792301
18.82166667,57.7665,289.7985,1.159833333,100,760,21.75646068
18.87066667,58.74116667,287.7976667,1.489333333,72,633,21.67029899
18.74066667,59.35583333,245.0625,1.103166667,35,269,21.28693927
17.35316667,57.21433333,132.0183333,1.276833333,117,542,17.99537849
18.91083333,44.67316667,129.5456667,1.593833333,138,701,19.27687528
20.33916667,39.00316667,186.696,1.114166667,142,808,20.91303516
19.4946,51.204,226.0326,2.1126,133,874,21.72052901
19.62616667,56.86516667,207.0553333,1.839333333,118,915,22.09209205
18.52033333,70.187625,221.7099167,1.870291667,114,900,22.08160869
18.30316667,63.69495833,255.6874167,4.500291667,115,840,21.74101857
19.34433333,55.0195,285.183,2.141666667,116,703,22.01526078
19.20466667,58.74483333,264.5108333,1.234166667,98,491,22.04648885
17.8934,66.6316,274.3572,1.8336,47,187,21.10352663
15.6715,74.95583333,124.0123333,1.2265,103,599,17.02823184
16.71366667,71.22233333,131.6535,1.6465,109,778,17.8048224
18.11666667,64.88383333,116.4996667,1.187166667,108,877,19.17456369
18.11233333,64.62016667,300.0008333,1.368666667,114,904,20.21779008
18.68983333,58.40733333,290.1578333,1.591,116,908,20.98693054
18.79466667,57.77216667,284.4411667,1.830166667,114,892,21.61813436
19.10483333,55.743,281.1291667,1.185,106,852,22.01332979
19.0435,55.4805,259.4093333,1.581,93,775,22.11036154
19.14416667,54.55333333,278.3565,1.9985,72,628,21.95856031
18.61316667,56.189,282.0133333,1.532333333,35,266,21.41774745
17.485,50.9205,143.2236667,1.101166667,107,528,17.95803582
18.15783333,53.77266667,184.3046667,1.3605,122,720,19.06060146
18.60733333,54.6835,141.3433333,1.414666667,142,779,19.99218489
18.42066667,56.34716667,269.5043333,1.7375,142,832,20.63915486
18.83966667,56.92516667,165.5036667,2.092166667,131,859,21.25386993
19.11433333,57.93316667,228.0428333,1.795,126,835,21.86327115
18.93066667,58.5085,280.7436667,1.710666667,122,777,22.061761
19.08533333,57.41466667,251.7166667,1.351,105,716,22.07026646
18.62333333,59.8815,245.4678333,1.108333333,77,569,21.72953016
18.571,57.80383333,168.8983333,0.914666667,38,226,21.19651281
15.15733333,76.46666667,120.3556667,1.437166667,91,651,16.37541098
16.2885,70.89683333,193.4828333,0.701166667,119,723,17.37659531
17.11116667,68.12916667,236.3918333,1.182333333,125,818,18.54761245
18.313,55.986,275.7075,1.453166667,121,883,19.83612382
18.023,56.83716667,203.688,1.088333333,121,894,20.66396978
17.85566667,62.689,142.7018333,1.486166667,116,885,20.92766586
17.81433333,62.37783333,276.5265,1.2845,108,847,21.04586826
18.09883333,59.37833333,274.2001667,2.646666667,95,771,21.13469033
18.58016667,55.14633333,283.1983333,1.847,73,627,21.21864437
18.087,56.772,292.0131667,1.988,36,266,20.82248879
16.18683333,54.84733333,113.3916667,2.418666667,82,706,17.06766603
17.76166667,50.32316667,173.1315,0.841166667,98,816,18.41278176
17.968,48.0985,252.6303333,1.406833333,109,872,19.52146327
17.99483333,48.238,303.6848333,1.424666667,118,890,20.19739855
18.207,48.7555,300.6538333,2.354166667,128,871,20.7886194
18.02216667,51.75683333,276.0636667,2.447833333,123,858,21.13090639
17.81016667,48.42466667,287.453,1.779166667,107,840,21.13769989
17.93483333,46.77783333,272.4783333,2.549833333,95,750,21.0936761
17.74233333,49.95116667,286.494,2.480166667,74,606,20.83027209
17.5535,53.682,261.1925,2.024,37,265,20.3164683
17.104,40.699,197.2491667,0.613666667,117,415,17.39174821
17.7358,37.505,238.6542,0.4278,147,482,18.49995074
18.1745,36.5765,65.0665,0.860333333,150,663,19.40686672
18.49616667,39.1825,243.547,0.9015,170,741,20.26663379
18.55333333,39.95883333,212.3435,1.519,169,779,20.94953675
18.79683333,40.55566667,292.3271667,1.778833333,150,785,21.4733452
18.99033333,41.06633333,298.305,1.239833333,139,725,21.84921317
19.26116667,43.434,223.1116667,1.485166667,115,672,22.05333835
18.92783333,45.26683333,213.9453333,1.647666667,81,524,21.82207557
18.3814,47.339,189.822,1.057,38,200,21.1614879
18.24433333,44.901,150.9766667,0.679333333,110,390,18.25211452
18.77083333,38.15566667,174.9711667,0.704166667,140,563,19.4661678
19.61883333,39.143,168.3771667,0.694333333,179,552,20.51131291
20.24583333,46.925,198.0445,0.775,205,498,21.56706943
20.46283333,56.24183333,244.6346667,0.7835,176,571,22.34242229
19.9075,63.2255,240.6113333,0.8925,154,509,22.50359557
19.70283333,64.422,193.2445,1.251333333,148,408,22.36665896
19.43783333,68.16383333,162.04,2.464833333,123,409,22.09320404
19.5126,71.6732,190.6588,1.509,87,342,21.813128
17,72,240,7.2,39,136,20.51770378
15,63,230,11.3,109,273,15.76529516
15.5,64,240,6.7,172,316,16.44379248
14,72,260,7.2,213,376,16.31729586
15,67,220,8.2,236,425,16.51064928
14.1,68,270,4.1,219,396,16.61364257
12,71,170,3.6,197,368,15.53109115
13,72,170,3.6,191,340,15.2519759
13.3,68,230,5.7,146,289,15.46907207
13,62,170,6.7,90,260,15.21622175
12,76,180,8.7,38,109,14.47872195
10,66,160,2.6,150,168,10.69538903
9.2,77,170,3.6,218,262,10.88610539
10,66,160,6.2,276,223,11.19544785
11,62,180,3.1,309,178,12.07944044
8.2,84,250,2.1,315,249,11.51985932
8,76,140,4.1,285,311,10.66868711
11,66,203,0.5,241,337,11.84229997
10.5,72,320,3.6,191,352,12.68913363
9,76,140,3.1,118,218,11.86712241
10,66,170,3.1,46,47,11.59921313
10,66,110,2.6,104,454,10.26367661
13.8,58,90,1.5,154,538,12.62255786
14,55,190,2.1,211,473,14.47054705
14,59,200,7.2,236,395,15.0895653
14,69,200,3.6,190,503,15.56261556
15,63,200,5.1,160,515,16.33292314
15,63,210,7.7,170,350,16.80333196
15.9,64,200,4.6,146,265,17.24031664
16,59,200,6.2,99,210,17.43412135
16,55,280,3.6,37,99,17.35491411
11,76,110,2.6,124,459,12.01824904
15.4,63,178,0,141,649,14.32967243
15,63,239,1,156,673,16.17035238
15,63,340,3.6,173,696,16.63632448
14.6,61,10,3.6,174,710,17.00565685
14,63,350,2.1,161,635,16.95806468
15,55,326,1.5,152,592,17.29460109
17.2,61,290,2.1,124,605,18.49681293
16,55,340,3.6,84,568,18.63639328
16,55,350,4.6,41,252,18.12526999
12,47,110,2.6,86,738,12.37972983
14,34,151,2.3,102,838,14.14838667
16,24,110,2.1,116,878,16.21527111
17,32,220,1.5,123,899,17.9562873
17.5,49,240,2.6,122,909,19.14423574
16,51,210,3.6,121,892,19.19911736
17,52,220,5.1,152,718,19.38472677
18.1,56,220,3.6,156,516,20.10860052
17,55,220,4.6,107,356,19.78696244
17,55,250,5.1,49,123,19.19446027
14,55,120,2.6,119,403,14.72857804
15,55,169,3.6,154,462,15.70699229
16,55,188,4.7,197,467,16.80046608
17,55,220,5.7,199,533,17.97214267
16.5,65,230,5.1,204,559,18.54583908
16.8,64,219,5.9,216,531,18.85583966
17,63,220,6.7,189,466,19.1844449
18.4,67,230,5.1,151,400,19.88307743
17,59,210,6.2,101,396,19.59986778
17,63,220,5.7,43,321,19.06060105
14,51,60,2.6,134,524,14.30484887
17.2,53,280,0.5,136,730,16.5692349
17,48,70,2.1,150,795,18.15266209
18,49,230,1.5,195,719,19.1209979
19.3,44,330,2.6,216,644,20.51595742
18,49,340,3.6,212,561,20.80493721
18,45,330,3.6,220,356,20.53741463
19.2,44,60,2.1,188,239,20.9441306
19,49,302,1.5,121,166,21.0584769
19,46,350,2.1,57,67,20.78070825
14,59,102,1,91,710,15.02201339
18.8,54,97,0,108,813,17.57150037
18,49,83,0.5,118,867,19.44004207
18,56,296,1.5,124,890,19.90489729
19.9,67,230,3.6,129,859,21.21161736
19,64,250,2.6,140,785,21.84383939
20,56,350,2.6,131,736,22.25179287
21.3,52,310,2.6,115,637,23.15267361
22,31,340,3.6,91,490,23.6899478
22,31,30,3.1,41,344,23.80152822
16,55,102,0.5,104,671,16.3289141
20.7,53,110,0,124,770,18.87836062
20,53,125,0.5,143,815,20.77492368
20,56,260,1.5,187,765,21.36963523
21.1,63,303,0,225,659,22.40640831
21,64,320,3.1,250,567,23.04490388
22,57,350,3.1,266,450,23.63885173
23.8,34,60,1.5,232,328,24.66213048
24,29,40,2.6,159,194,25.30133099
24,29,50,3.1,73,52,25.30837615
26,18,117,2.1,130,446,26.10189926
25,26,115,1,154,665,26.25839185
28,15,70,3.1,156,773,27.54088709
27,32,280,2.6,226,644,28.73214887
26.7,38,300,1.5,306,260,28.56154104
24,38,20,2.1,257,33,27.40046667
26,30,100,2.6,148,1,27.13245849
27.4,22,130,1,75,11,28.02696456
25,30,181,1.5,70,115,27.48014026
23,41,350,4.6,49,165,25.83962953
17,68,240,7.2,99,189,18.90106141
17.1,75,230,4.1,153,334,18.96114849
18,68,230,6.2,202,436,19.44899599
18,64,240,6.2,202,560,19.9571654
19.1,65,240,4.1,189,636,20.74793471
19,60,220,6.2,178,627,21.24171244
19,60,230,7.2,163,564,21.34960843
19.7,62,230,5.7,145,469,21.63385171
18,59,230,7.7,102,399,20.95836656
18,59,230,7.2,48,285,20.22560187
15,67,125,1.5,140,377,15.72630786
16.7,61,290,1.5,171,484,16.98710272
17,59,230,3.1,215,480,17.99000141
17,59,200,3.1,233,518,18.51280863
19.2,57,220,3.1,227,554,19.78034502
18,56,240,3.1,230,539,20.34913909
18,52,260,3.1,194,527,20.24095203
19.3,54,260,3.1,141,527,20.8507857
18,52,250,3.1,96,464,20.58876682
18,52,270,3.6,50,322,20.03814773
14,55,114,1.5,181,407,15.20544105
17,53,100,1,227,490,16.64710658
16,55,292,1.5,258,537,17.62659971
17,59,320,3.1,311,455,18.22881322
17.8,60,300,3.6,318,416,19.22033171
17,55,320,4.6,292,429,19.40010947
17,59,320,4.1,234,444,19.35842235
18,57,290,2.6,137,453,19.75223898
17,55,320,3.1,81,379,19.49602841
17,55,320,3.1,42,276,19.01192666
16,67,113,1,127,540,17.06099795
18,56,80,1,129,741,18.14699398
20,52,290,2.1,130,827,20.06837912
20,55,280,3.1,159,805,21.28138438
22,58,280,2.6,200,702,22.58215763
22,52,280,3.6,210,640,23.62916168
22,52,260,3.1,186,592,23.94751628
21,60,270,3.1,150,551,23.64397409
21,59,270,3.1,111,441,23.21579175
19.32733333,71.605,161.747,0.834333333,59,249,22.27439171
20.31766667,65.34216667,309.4776667,1.433666667,112,592,20.75257185
20.19766667,73.9015,310.1865,1.065666667,134,656,21.18116218
21.49266667,66.38316667,315.7526667,1.224833333,152,728,22.09546146
22.25616667,62.8415,271.9573333,0.829,180,734,23.31187969
22.67666667,62.866,177.0128333,0.896,179,767,24.22921533
24.31866667,53.68833333,131.5205,0.861333333,152,786,25.45587139
24.087,62.57366667,269.0616667,0.442166667,146,723,26.22271841
23.88616667,63.74466667,151.3638333,0.645,127,620,26.1643647
23.83316667,58.04783333,130.5228333,0.6795,91,515,25.96675514
23.2335,41.90183333,135.7893333,0.574833333,50,355,25.42454901
23.54466667,42.30866667,234.1288333,0.5095,114,640,23.40980935
25.08383333,40.079,220.7366667,0.933,129,768,24.89081213
23.127,56.96066667,160.9963333,0.595,151,806,25.19069201
23.48566667,49.3485,217.86,1.061,144,867,25.22146313
22.6835,61.28,219.6008333,2.51,133,893,25.47633591
23.26716667,56.7945,268.1883333,2.575166667,128,881,25.70858642
24.63083333,45.904,100.4728333,0.946166667,120,842,26.53716482
23.22533333,58.27766667,258.3175,1.768,107,770,26.43023379
20.83683333,82.15333333,300.4088333,1.191,87,629,24.89828599
20.04933333,88.53316667,297.2626667,0.370833333,49,421,23.35728711
20.70583333,75.11333333,241.6296667,1.365,96,756,21.39515782
21.91983333,70.25966667,180.9803333,1.175666667,113,841,22.36761834
21.966,71.512,188.7093333,1.832333333,123,887,23.24474715
22.05416667,72.01516667,291.5165,1.340666667,129,908,23.82589624
22.55983333,63.6075,250.5096667,2.124166667,130,911,24.5092776
24.4775,51.36833333,243.207,1.6045,127,896,25.78350482
26.054,39.03233333,164.6018333,1.119333333,119,859,27.28868201
26.262,37.31283333,237.4123333,1.4875,106,789,28.04999952
24.2185,56.90433333,195.7325,1.2225,85,659,27.35236727
22.71783333,65.20333333,137.7743333,0.445,48,447,25.84888606
24.135,46.44083333,246.091,1.001166667,173,86,23.60289983
25.76816667,40.14983333,183.5343333,0.556166667,233,89,24.94686957
27.39333333,34.4495,194.1978333,0.991166667,246,7,26.20761893
25.42433333,57.7095,98.06566667,0.863833333,264,97,26.67676216
25.6115,49.256,176.1918333,1.142166667,293,275,26.50968526
27.08583333,33.03283333,215.1905,1.047,265,393,27.55022417
28.17183333,29.03516667,95.174,0.701833333,199,479,28.85345627
27.53233333,33.75966667,43.0895,0.503666667,164,460,29.19878957
26.98066667,34.72933333,125.892,0.858833333,116,311,28.82742013
24.69333333,62.47816667,235.9693333,0.7595,39,121,27.70248843
22.78183333,70.26683333,214.4125,0.6145,177,222,23.17854396
23.4705,65.7965,165.9253333,0.526166667,220,311,23.96084423
24.12533333,59.25233333,157.451,0.807,254,341,24.75066138
23.837,63.49291667,335.67775,1.346083333,285,290,25.20930464
23.369,70.75583333,210.2776667,1.239833333,263,272,25.16242934
22.89683333,68.37583333,155.762,0.918166667,218,223,24.86559997
24.11825,58.86041667,233.6509167,0.778416667,184,168,25.16288715
23.71416667,65.06766667,141.6036667,0.776833333,135,135,25.30935243
23.4295,67.438,172.4205,1.028333333,80,50,24.95335797
23.398,70.08466667,214.1138333,0.528166667,31,1,24.71283466
25.01416667,41.0185,246.5063333,1.0595,120,54,23.74676133
15.7,84,220,2.1,189,111,21.1516269
15,88,210,4.1,217,101,17.98500483
14,94,350,3.6,227,105,17.10988266
15.3,92,301,0,268,202,17.18963809
15,94,330,7.2,289,263,17.38798506
15,88,350,3.6,250,212,17.24317894
15.8,89,313,0,197,156,17.46835704
15,88,120,2.1,132,123,17.20843125
16,77,315,1,59,108,17.24404894
16,82,200,6.2,145,394,16.58309768
17.9,80,210,4.1,189,475,17.88415517
18,73,200,7.7,210,573,18.89979597
18,77,210,8.7,188,658,19.40248604
19,68,210,9.3,185,672,20.20757184
19,68,220,9.3,185,650,20.85174448
19,68,210,8.7,144,701,21.07785361
